hole_par,strokes,hole_DKP,hole_FDP,hole_SDP,streak_DKP,streak_FDP,streak_SDP,n_rounds,finish_DKP,finish_FDP,finish_SDP,total_DKP,total_FDP,total_SDP,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,Finish
280,266,81.5,80.1,79,5,18.6,0,4,5,4,2,91.5,102.7,81,0.57,0.56,-0.02,0.53,1.07,1.65,2
280,268,83.5,79.5,75,8,13.8,3,4,2,1,0,93.5,94.3,78,0.32,0.82,-0.09,0.09,0.83,1.15,4
280,271,72,67.9,76,5,6.8,0,4,1,0,0,78,74.7,76,0.33,0.14,0.16,-0.23,0.06,0.4,5
280,264,90.5,86.3,85,8,18.2,4,4,12,12,8,110.5,116.5,97,0.52,0.13,1.02,0.48,1.63,2.15,1
280,270,73.5,70.3,75,9,23.4,10,4,2,1,0,84.5,94.7,85,0.6,-0.74,0.73,0.06,0.05,0.65,4
280,270,72.5,69.9,77,5,6.8,0,4,2,1,0,79.5,77.7,77,0.24,0.62,-0.35,0.14,0.4,0.65,4
280,273,69,64.7,70,3,8.6,3,4,0,0,0,72,73.3,73,0.1,0.03,-0.7,0.47,-0.2,-0.1,6
280,264,82,82,84,12,25.8,13,4,12,12,8,106,119.8,105,0.85,-0.52,1.04,0.77,1.29,2.15,1
280,263,81.5,82.4,87,14,24.2,11,4,14,14,9,109.5,120.6,107,0.1,0.51,0.69,1.09,2.29,2.4,1
280,271,72.5,68.8,73,5,12.8,0,4,1,0,0,78.5,81.6,73,1,-0.52,-0.14,0.06,-0.6,0.4,5
280,269,73.5,71.4,79,8,6.2,4,4,2,1,0,83.5,78.6,83,-0.72,0.27,0.8,0.54,1.62,0.9,4
280,273,69,63.3,74,6,11.8,7,4,0,0,0,75,75.1,81,0.22,0.62,-0.02,-0.92,-0.33,-0.1,6
280,273,67,64.1,70,3,16.4,4,4,0,0,0,70,80.5,74,0.52,0.39,-0.99,-0.02,-0.63,-0.1,6
280,268,76,74,80,8,8,3,4,2,1,0,86,83,83,0.67,0.46,-0.31,0.33,0.48,1.15,4
280,267,77.5,76.4,79,11,19.8,6,4,4,3,1,92.5,99.2,86,-0.37,0.05,1.12,0.6,1.77,1.4,3
280,270,74.5,71.9,73,3,16,4,4,2,1,0,79.5,88.9,77,0.84,-0.3,-0.02,0.13,-0.2,0.65,4
280,270,71,68.8,78,8,11.4,4,4,2,1,0,81,81.2,82,-0.13,0,0.14,0.64,0.78,0.65,4
280,261,96.5,94.4,85,8,24.2,3,4,16,16,10,120.5,134.6,98,0.55,-0.28,1.25,1.37,2.34,2.9,1
280,270,71.5,69.7,75,5,11.8,0,4,2,1,0,78.5,82.5,75,-0.35,0.23,0.22,0.54,0.99,0.65,4
280,272,72,66.6,76,8,7.2,4,4,0,0,0,80,73.8,80,-0.65,0.21,0.65,-0.06,0.8,0.15,6
280,259,102.5,99.8,89,11,26.2,6,4,20,20,13,133.5,146,108,1.17,0.38,1.05,0.79,2.22,3.4,1
280,272,68.5,65.1,73,3,7.2,3,4,0,0,0,71.5,72.3,76,-0.67,-0.85,1.2,0.48,0.82,0.15,6
280,276,74.5,65.9,61,0,12.6,0,4,4,3,1,78.5,81.5,62,1.06,-0.07,-0.22,-0.26,-0.55,0.5,3
280,274,72.5,66.4,68,6,18.8,6,4,6,5,3,84.5,90.2,77,0.98,0.39,-0.8,0.43,0.02,1,2
280,276,65,58.6,66,3,11.6,3,4,4,3,1,72,73.2,70,-0.02,0.45,0.32,-0.25,0.53,0.5,3
280,274,62,58.8,72,3,10.8,4,4,6,5,3,71,74.6,79,0.34,-0.4,0.44,0.62,0.66,1,2
280,279,62,54.1,60,0,5.8,0,4,2,1,0,64,60.9,60,-0.92,-0.45,1.17,-0.05,0.67,-0.25,4
280,281,54.5,48.7,60,3,6.8,3,4,1,0,0,58.5,55.5,63,0.33,-0.03,-1.35,0.3,-1.08,-0.75,5
280,272,72,68,72,0,12,0,4,8,7,5,80,87,77,0.44,0.08,0.35,0.63,1.06,1.5,1
280,264,84,82.6,84,8,22.2,4,4,30,30,15,122,134.8,103,2.34,-0.57,0.8,0.94,1.17,3.5,1
280,277,58.5,54.8,65,0,7.2,0,4,3,2,0,61.5,64,65,-0.85,1.1,0.68,-0.68,1.1,0.25,3
280,272,77.5,70.3,71,3,9,3,4,8,7,5,88.5,86.3,79,0.36,0.63,0.94,-0.43,1.14,1.5,1
280,277,67.5,61.3,62,3,13.8,3,4,3,2,0,73.5,77.1,65,-0.42,-0.63,0.36,0.94,0.67,0.25,3
280,281,55,48.3,58,0,2.2,0,4,1,0,0,56,50.5,58,0.03,0.3,-0.72,-0.35,-0.78,-0.75,5
280,277,66.5,59.8,61,3,13,3,4,3,2,0,72.5,74.8,64,-0.45,-0.8,0.69,0.82,0.71,0.25,3
280,274,65,61,70,0,5.8,0,4,6,5,3,71,71.8,73,0.53,0.71,-0.96,0.73,0.48,1,2
280,275,75,66.7,62,8,18.8,3,4,5,4,2,88,89.5,67,-0.19,0.83,-0.44,0.55,0.95,0.75,2
280,281,55.5,47.8,59,0,6.2,0,4,1,0,0,56.5,54,59,-0.29,-0.71,-0.55,0.81,-0.46,-0.75,5
280,284,49,41.6,54,3,5,4,4,0,0,0,52,46.6,58,-1.05,0.05,-0.82,0.32,-0.45,-1.5,6
280,286,53,39,54,0,0,0,4,0,0,0,53,39,54,-1.12,-0.35,-0.75,0.22,-0.88,-2,6
280,275,74,63.7,68,3,12.8,3,4,5,4,2,82,80.5,73,0.61,0.15,-0.29,0.29,0.15,0.75,2
280,280,56,49.8,60,6,8,6,4,1,0,0,63,57.8,66,-0.37,-0.18,-0.63,0.68,-0.13,-0.5,5
280,277,62,56.5,64,3,8,3,4,3,2,0,68,66.5,67,0.97,-0.37,0.24,-0.58,-0.72,0.25,3
280,271,72.5,68.8,73,5,12.2,0,4,9,8,6,86.5,89,79,2.11,0.85,0.05,-1.25,-0.36,1.75,1
280,279,55,50.7,62,0,1,0,4,2,1,0,57,52.7,62,-0.46,0.02,-0.52,0.72,0.22,-0.25,4
280,277,57,53.7,66,6,11.2,7,4,3,2,0,66,66.9,73,-0.99,0.52,0.64,0.09,1.25,0.25,3
280,280,61,53.8,58,3,11,4,4,1,0,0,65,64.8,62,0.13,-0.05,-0.43,-0.15,-0.63,-0.5,5
280,285,61.5,47.2,51,0,7,0,4,0,0,0,61.5,54.2,51,-1.97,0.76,-0.94,0.39,0.22,-1.75,6
280,270,78.5,74.3,73,6,18.6,7,4,10,10,7,94.5,102.9,87,0.88,-0.25,0.55,0.82,1.12,2,1
280,273,71,65.3,70,0,13,0,4,6,5,3,77,83.3,73,0.55,-0.58,1.37,-0.08,0.71,1.25,2
280,274,79,70.2,68,0,17.8,0,4,6,5,3,85,93,71,1.06,0.84,-0.07,-0.82,-0.05,1,2
280,274,67.5,63.7,67,0,7.8,0,4,6,5,3,73.5,76.5,70,0.24,-0.3,1.3,-0.24,0.77,1,2
280,292,42.5,30.6,40,0,6.8,0,4,0,0,0,42.5,37.4,40,-1.78,-0.28,-1.51,0.07,-1.72,-3.5,6
280,277,65,58.6,65,6,8.4,6,4,3,2,0,74,69,71,-0.7,-0.08,1.72,-0.68,0.96,0.25,3
280,278,57.5,53.3,63,3,11.2,4,4,2,1,0,62.5,65.5,67,-0.99,-0.5,0.23,1.27,0.99,0,4
280,280,53,47.6,62,3,6.2,4,4,1,0,0,57,53.8,66,-0.85,0.64,-0.14,-0.15,0.35,-0.5,5
280,297,41.5,27.9,34,5,6.8,0,4,0,0,0,46.5,34.7,34,-1.56,-0.51,-1.06,-1.63,-3.19,-4.75,6
280,284,49,41.6,54,0,1,0,4,0,0,0,49,42.6,54,-1.35,-0.49,0.25,0.1,-0.14,-1.5,6
280,275,65.5,60.6,67,6,11.4,7,4,5,4,2,76.5,76,76,-0.19,0.23,0.76,-0.05,0.94,0.75,2
280,269,80,75.3,76,11,18.4,7,4,16,16,10,107,109.7,93,0.99,0.22,0.97,0.08,1.26,2.25,1
280,292,46.5,29.2,44,0,0.8,0,4,0,0,0,46.5,30,44,-0.75,-1.44,-0.46,-0.85,-2.75,-3.5,6
280,290,54,39.5,45,3,7.2,3,4,0,0,0,57,46.7,48,-1.08,-1.08,-0.47,-0.36,-1.91,-3,6
280,280,56,49.8,60,0,5.8,0,4,1,0,0,57,55.6,60,-0.28,-0.24,0.28,-0.25,-0.21,-0.5,5
280,268,84,79,76,11,14.4,6,4,18,18,11,113,111.4,93,1.16,0.21,1.63,-0.49,1.35,2.5,1
280,277,65.5,59.4,63,3,8.6,3,4,3,2,0,71.5,70,66,1.23,0.34,-1.03,-0.29,-0.98,0.25,3
280,276,64,59.6,64,0,7.2,0,4,4,3,1,68,69.8,65,0.14,0.14,0.09,0.13,0.37,0.5,3
280,275,63,59.1,70,0,1.4,0,4,5,4,2,68,64.5,72,1.07,-0.06,-0.27,0.01,-0.32,0.75,2
280,274,70.5,63.3,69,0,11.8,0,4,6,5,3,76.5,80.1,72,0.22,0.47,0.34,-0.03,0.79,1,2
280,277,66.5,57.2,65,0,15.6,0,4,3,2,0,69.5,74.8,65,-0.85,0.08,0.84,0.19,1.1,0.25,3
280,288,50,38.4,44,0,6.4,0,4,0,0,0,50,44.8,44,0.25,-0.66,-1.11,-0.97,-2.74,-2.5,6
280,274,63.5,59.9,71,0,10.6,0,4,6,5,3,69.5,75.5,74,-0.54,0.2,0.54,0.8,1.54,1,2
280,274,70.5,65.9,65,0,18.2,0,4,6,5,3,76.5,89.1,68,0.46,0.17,0.05,0.32,0.55,1,2
280,269,74.5,71.8,77,9,18.6,10,4,16,16,10,99.5,106.4,97,1.19,0.78,-0.66,0.95,1.06,2.25,1
280,279,63.5,55.2,59,0,8.4,0,4,2,1,0,65.5,64.6,59,0.76,0.08,-1.36,0.27,-1.01,-0.25,4
280,277,62,56.5,64,0,6.8,0,4,3,2,0,65,65.3,64,0.11,0.67,-0.35,-0.18,0.15,0.25,3
280,291,49.5,32.6,43,0,2,0,4,0,0,0,49.5,34.6,43,0.16,-0.85,-1.64,-0.91,-3.4,-3.25,6
280,277,58.5,54.8,65,0,5.8,0,4,3,2,0,61.5,62.6,65,-0.81,-0.31,0.58,0.8,1.06,0.25,3
280,269,74.5,71.8,77,3,16.8,4,4,16,16,10,93.5,104.6,91,0.35,0.48,0.32,1.11,1.9,2.25,1
280,280,56,49.8,60,0,7.6,0,4,1,0,0,57,57.4,60,-1.37,0.35,0.08,0.44,0.87,-0.5,5
280,277,62.5,58.4,68,6,12,7,4,3,2,0,71.5,72.4,75,-0.14,-0.14,0.13,0.4,0.39,0.25,3
280,267,80,77.7,80,11,18.4,7,4,20,20,13,111,116.1,100,1.71,-0.22,1.28,-0.01,1.05,2.75,1
280,277,60.5,55.4,65,0,5.4,0,4,3,2,0,63.5,62.8,65,0.1,0.99,-0.34,-0.5,0.15,0.25,3
288,271,93,90.3,82,17,27.4,13,4,5,4,2,115,121.7,97,-0.19,-0.15,1.73,0.36,1.94,1.75,2
288,286,64,54.6,64,0,7.2,0,4,0,0,0,64,61.8,64,-1.09,-0.32,-0.38,-0.21,-0.92,-2,6
288,266,112.5,106.3,93,6,24.4,7,4,16,16,10,134.5,146.7,110,1.45,0.11,0.57,0.86,1.54,3,1
288,274,97.5,88.5,79,3,20,3,4,3,2,0,103.5,110.5,82,0.99,-0.99,0.53,0.47,0.01,1,3
288,271,97,91.5,82,3,19,3,4,5,4,2,105,114.5,87,0.34,0.77,0.01,0.63,1.41,1.75,2
288,271,84.5,84.6,85,11,23.4,7,4,5,4,2,100.5,112,94,0.99,0.21,-0.16,0.71,0.76,1.75,2
288,269,94.5,92.4,89,9,27.4,11,4,6,5,3,109.5,124.8,103,1.15,1.17,0.25,-0.33,1.1,2.25,2
288,278,83.5,78.1,78,6,12.8,7,4,0,0,0,89.5,90.9,85,-0.91,-0.01,0.72,0.19,0.9,0,6
288,276,85,79.2,78,6,24.6,7,4,2,1,0,93,104.8,85,-0.74,0.5,0.43,0.3,1.24,0.5,4
288,278,75.5,72.1,75,0,11,0,4,0,0,0,75.5,83.1,75,-0.72,-0.61,1.05,0.28,0.72,0,6
288,282,73,66,66,3,17.6,3,4,0,0,0,76,83.6,69,-0.5,-0.69,-0.51,0.7,-0.5,-1,6
288,277,78,74.7,76,0,12.2,0,4,1,0,0,79,86.9,76,-0.73,-0.27,-0.13,1.37,0.97,0.25,5
288,276,82,77,80,3,7,3,4,2,1,0,87,85,83,-0.68,1.78,-0.87,0.27,1.18,0.5,4
288,269,104.5,99.2,85,11,22,6,4,6,5,3,121.5,126.2,94,0.71,-0.08,0.88,0.73,1.53,2.25,2
288,274,97,89,78,6,21.6,6,4,3,2,0,106,112.6,84,1.12,0.82,-0.01,-0.93,-0.12,1,3
288,274,95,88.4,78,3,15.6,3,4,3,2,0,101,106,81,0.08,-0.02,0.86,0.07,0.91,1,3
288,268,89,90.2,90,14,27,11,4,8,7,5,111,124.2,106,2.27,0.73,-0.64,0.13,0.22,2.5,1
288,278,75,71.4,74,0,12.4,0,4,0,0,0,75,83.8,74,0.8,-0.08,-0.08,-0.64,-0.81,0,6
288,277,82,77.1,76,0,7.6,0,4,1,0,0,83,84.7,76,-0.39,-0.44,0.74,0.34,0.64,0.25,5
288,269,95.5,94.2,83,5,22,0,4,6,5,3,106.5,121.2,86,1.7,1.11,-0.61,0.06,0.55,2.25,2
288,267,97,96.3,90,8,22.8,4,4,12,12,8,117,131.1,102,0.38,0.11,1.25,1.01,2.37,2.75,1
288,275,87.5,81.8,79,3,18.2,3,4,2,1,0,92.5,101,82,-1.05,0.52,0.69,0.58,1.8,0.75,4
288,283,71.5,64.8,67,6,17.8,7,4,0,0,0,77.5,82.6,74,0.95,0.46,-1.35,-1.31,-2.21,-1.25,6
288,278,81.5,76.5,71,3,12.2,3,4,0,0,0,84.5,88.7,74,-0.3,-0.25,0.46,0.09,0.3,0,6
288,274,92.5,85.7,81,6,27.8,7,4,3,2,0,101.5,115.5,88,0.22,0.31,0.24,0.21,0.77,1,3
288,283,83,71.3,69,0,11.8,0,4,0,0,0,83,83.1,69,-0.76,-0.29,0.44,-0.63,-0.49,-1.25,6
288,277,89.5,81.2,75,3,13.6,3,4,1,0,0,93.5,94.8,78,-0.02,-0.91,0.17,1.01,0.27,0.25,5
288,279,75.5,71,71,3,14.2,3,4,0,0,0,78.5,85.2,74,-0.16,-0.18,0.74,-0.65,-0.09,-0.25,6
288,276,81,76.8,78,9,25.8,10,4,2,1,0,92,103.6,88,0.61,0.23,-0.73,0.39,-0.11,0.5,4
288,271,92.5,89.4,85,6,24,7,4,5,4,2,103.5,117.4,94,0.5,0.61,-0.02,0.66,1.25,1.75,2
288,279,69,67.1,74,3,11.8,3,4,0,0,0,72,78.9,77,-0.19,-0.27,0.59,-0.38,-0.06,-0.25,6
288,262,109,108.4,98,12,29.8,14,4,30,30,15,151,168.2,127,2.03,0.36,0.91,0.69,1.96,4,1
288,274,88,84,76,3,13.8,3,4,3,2,0,94,99.8,79,0.37,0.31,-0.05,0.38,0.63,1,3
288,273,86.5,84,81,0,12.2,0,4,4,3,1,90.5,99.2,82,0.05,0.26,0.69,0.24,1.19,1.25,3
288,269,103.5,97.8,83,11,27,6,4,6,5,3,120.5,129.8,92,0.32,0.49,0.93,0.5,1.92,2.25,2
288,267,105,99.9,90,9,26.6,10,4,12,12,8,126,138.5,108,1.09,-0.31,0.98,0.98,1.65,2.75,1
288,279,86,75.7,76,0,7.6,0,4,0,0,0,86,83.3,76,-0.97,-0.29,0.72,0.29,0.71,-0.25,6
288,273,88,85.1,80,3,19.4,3,4,4,3,1,95,107.5,84,-0.06,0.32,0.12,0.87,1.31,1.25,3
288,270,96.5,93.1,85,0,17.2,0,4,6,5,3,102.5,115.3,88,0.02,0.18,0.98,0.81,1.98,2,2
288,263,109.5,108,95,15,29.8,17,4,20,20,13,144.5,157.8,125,2.47,-0.3,0.75,0.82,1.27,3.75,1
288,266,98,97.8,92,12,30.2,14,4,16,16,10,126,144,116,0.94,0.53,1.17,0.35,2.05,3,1
288,267,106.5,100.8,93,6,22.6,7,4,12,12,8,124.5,135.4,108,1.28,-0.11,0.9,0.69,1.47,2.75,1
288,278,74.5,71.9,73,3,14.2,3,4,0,0,0,77.5,86.1,76,-0.73,0.76,0.03,-0.06,0.73,0,6
288,270,89.5,88.5,87,9,22.4,11,4,6,5,3,104.5,115.9,101,0.61,0.07,0.74,0.58,1.39,2,2
288,278,79.5,74.7,71,0,18.8,0,4,0,0,0,79.5,93.5,71,1.04,-0.33,-0.22,-0.49,-1.04,0,6
288,278,73,70.8,74,3,16,4,4,0,0,0,76,86.8,78,0.99,-0.86,0.37,-0.5,-0.99,0,6
288,277,83,77.5,74,3,26.6,4,4,1,0,0,87,104.1,78,0.8,0.8,-1.02,-0.33,-0.55,0.25,5
288,270,88.5,88.3,85,3,24.4,4,4,6,5,3,97.5,117.7,92,0.05,0.21,1.36,0.37,1.95,2,2
288,272,88,85,84,6,22.6,7,4,4,3,1,98,110.6,92,0.65,-0.13,1.49,-0.51,0.85,1.5,3
288,279,71,67.7,74,6,14.2,7,4,0,0,0,77,81.9,81,-0.76,-0.6,0.2,0.92,0.51,-0.25,6
288,278,84.5,77.3,73,3,19,3,4,0,0,0,87.5,96.3,76,0.63,-0.22,-0.07,-0.34,-0.64,0,6
288,273,90,84.3,84,6,13,6,4,4,3,1,100,100.3,91,1.27,0.13,0.37,-0.53,-0.03,1.25,3
288,272,88.5,85.7,85,9,19.6,10,4,4,3,1,101.5,108.3,96,1.95,-0.52,0.45,-0.39,-0.45,1.5,3
288,278,76,71.6,76,6,18,7,4,0,0,0,82,89.6,83,-0.52,0.01,0.31,0.19,0.51,0,6
288,274,88.5,83.5,77,8,23,3,4,3,2,0,99.5,108.5,80,0.53,0.78,0.12,-0.43,0.47,1,3
288,268,100,97.2,88,11,23.2,7,4,8,7,5,119,127.4,100,0.84,0.35,0.29,1.02,1.66,2.5,1
288,278,72,69.2,76,6,17.6,7,4,0,0,0,78,86.8,83,-0.88,0.1,0.4,0.37,0.88,0,6
288,276,76.5,74.9,77,3,16.2,4,4,2,1,0,81.5,92.1,81,-1.28,0.6,1.13,0.04,1.78,0.5,4
288,265,103.5,102.6,91,14,24.4,10,4,18,18,11,135.5,145,112,0.58,0.41,0.89,1.36,2.66,3.25,1
288,276,77,74.4,78,3,17.8,4,4,2,1,0,82,93.2,82,0,-0.07,0.48,0.09,0.5,0.5,4
288,275,80.5,77.2,81,9,22,11,4,2,1,0,91.5,100.2,92,-0.92,0.26,0.8,0.6,1.67,0.75,4
288,275,93.5,86.2,75,3,19.8,3,4,2,1,0,98.5,107,78,-0.38,0.2,-0.62,1.55,1.13,0.75,4
288,276,80,76.6,76,3,17.8,3,4,2,1,0,85,95.4,79,-0.33,-0.09,1,-0.09,0.83,0.5,4
288,277,80.5,74.8,77,3,17.8,4,4,1,0,0,84.5,92.6,81,0.03,0.47,-0.21,-0.04,0.22,0.25,5
288,277,79.5,74.6,75,3,23.2,4,4,1,0,0,83.5,97.8,79,0.34,0.25,-0.67,0.33,-0.09,0.25,5
288,273,83.5,81.8,83,3,18,4,4,4,3,1,90.5,102.8,88,2.23,-0.26,0.17,-0.89,-0.99,1.25,3
284,281,64.5,57.8,65,3,6.4,3,4,0,0,0,67.5,64.2,68,-0.8,-0.52,-0.16,0.59,-0.09,-0.89,6
284,275,76.5,72.6,69,3,20,3,4,1,0,0,80.5,92.6,72,1.14,0.22,-0.18,-0.56,-0.53,0.61,5
284,266,90,89.4,84,11,30,7,4,18,18,11,119,137.4,102,1.06,0.37,1.02,0.41,1.8,2.86,1
284,276,74,70,68,0,12.6,0,4,0,0,0,74,82.6,68,-0.78,0.14,0.6,0.4,1.14,0.36,6
284,268,86,84.4,84,3,22.8,4,4,12,12,8,101,119.2,96,-0.15,1.17,1.23,0.11,2.51,2.36,1
284,271,82,78.3,80,6,23.4,7,4,5,4,2,93,105.7,89,-0.01,0.51,0.75,0.35,1.62,1.61,2
284,275,79.5,73.4,71,0,7.8,0,4,1,0,0,80.5,81.2,71,0.46,-0.64,0.28,0.52,0.15,0.61,5
284,271,77.5,76.4,79,5,17.6,0,4,5,4,2,87.5,98,81,0.07,0.99,0.17,0.38,1.54,1.61,2
284,274,71.5,69.7,75,0,11.6,0,4,2,1,0,73.5,82.3,75,0.46,-0.74,0.5,0.64,0.4,0.86,4
284,269,81,80.5,82,3,18,4,4,7,6,4,91,104.5,90,0.34,0.17,1.45,0.15,1.77,2.11,1
284,275,76.5,72.6,69,3,19.4,3,4,1,0,0,80.5,92,72,0.08,0.61,0.26,-0.34,0.53,0.61,5
284,272,79,76.2,78,0,12.2,0,4,3,2,0,82,90.4,78,-0.06,0.1,0.91,0.41,1.42,1.36,3
284,272,83.5,79.5,75,3,18.6,3,4,3,2,0,89.5,100.1,78,1.48,0.25,-0.88,0.51,-0.12,1.36,3
284,271,80.5,78.6,77,6,20.4,6,4,5,4,2,91.5,103,85,0.16,1.37,0.83,-0.74,1.45,1.61,2
284,276,71,66.4,74,3,7,3,4,0,0,0,74,73.4,77,0.08,-0.39,-0.15,0.82,0.28,0.36,6
284,268,86,84.4,84,3,22.8,4,4,12,12,8,101,119.2,96,0.57,0.78,0.6,0.41,1.79,2.36,1
284,267,88,86.1,88,6,21.2,8,4,16,16,10,110,123.3,106,-0.48,0.46,2.23,0.4,3.09,2.61,1
284,267,91,88.5,82,11,27,6,4,16,16,10,118,131.5,98,1.76,0.04,0.99,-0.18,0.85,2.61,1
284,270,86,83.4,76,0,18.6,0,4,5,4,2,91,106,78,0.54,0.66,0.87,-0.21,1.32,1.86,2
284,273,74,72.3,76,3,22.6,4,4,2,1,0,79,95.9,80,0.02,0.41,0.26,0.42,1.09,1.11,4
284,281,57,53.7,66,3,2.2,3,4,0,0,0,60,55.9,69,-0.31,0.53,0.25,-1.35,-0.58,-0.89,6
284,263,90,91.7,92,20,34.2,18,4,30,30,15,140,155.9,125,1.87,1.21,-0.23,0.77,1.75,3.61,1
284,274,72.5,68.7,77,3,15.4,4,4,2,1,0,77.5,85.1,81,0.73,-0.41,-0.29,0.83,0.13,0.86,4
284,273,73.5,71.4,79,3,16,4,4,2,1,0,78.5,88.4,83,-0.17,-0.1,1.37,0.01,1.28,1.11,4
284,276,82.5,74.3,69,3,17.6,4,4,0,0,0,85.5,91.9,73,0.42,-0.04,-0.2,0.18,-0.06,0.36,6
284,278,64,60.6,72,3,5.6,4,4,0,0,0,67,66.2,76,-0.59,0.42,-0.07,0.09,0.45,-0.14,6
284,269,100.5,91.8,81,8,14,3,4,7,6,4,115.5,111.8,88,0.77,-0.41,0.66,1.09,1.34,2.11,1
284,283,59,51.9,62,3,14,3,4,0,0,0,62,65.9,65,0.51,-0.62,-0.24,-1.04,-1.9,-1.39,6
284,281,62,56.4,67,0,6.2,0,4,0,0,0,62,62.6,67,-0.19,-0.17,-0.8,0.28,-0.7,-0.89,6
284,274,81.5,75.3,71,6,24.4,7,4,2,1,0,89.5,100.7,78,0.45,-0.86,0.5,0.77,0.41,0.86,4
284,274,79.5,73.3,75,0,13.6,0,4,2,1,0,81.5,87.9,75,0.05,0.28,0.9,-0.37,0.81,0.86,4
284,280,63,58,66,3,8.2,3,4,0,0,0,66,66.2,69,-0.56,-1.24,0.94,0.21,-0.08,-0.64,6
284,271,82,79.7,76,14,20.6,9,4,5,4,2,101,104.3,87,0.67,-0.1,0.65,0.4,0.94,1.61,2
284,277,73,68.5,66,3,14,3,4,0,0,0,76,82.5,69,-0.41,0.75,0.29,-0.52,0.52,0.11,6
284,269,95,84.4,84,14,23.8,10,4,7,6,4,116,114.2,98,-0.21,-0.07,1.79,0.59,2.32,2.11,1
284,274,77.5,72.7,75,3,12.8,3,4,2,1,0,82.5,86.5,78,-1.19,0.55,0.62,0.88,2.05,0.86,4
284,274,80.5,74.9,73,0,18,0,4,2,1,0,82.5,93.9,73,0.11,0.37,0.44,-0.06,0.75,0.86,4
284,274,72.5,69.9,77,12,13,14,4,2,1,0,86.5,83.9,91,-0.19,0.6,0.45,-0.01,1.05,0.86,4
284,272,81.5,77.5,79,3,16.4,4,4,3,2,0,87.5,95.9,83,0.31,0.53,0.28,0.24,1.05,1.36,3
284,273,72.5,71.2,77,6,18.4,7,4,2,1,0,80.5,90.6,84,0.27,0.01,0.79,0.04,0.84,1.11,4
284,268,79,79.8,86,14,17,11,4,12,12,8,105,108.8,105,1.45,0.47,0.17,0.27,0.91,2.36,1
284,275,79,73.9,70,6,13.8,6,4,1,0,0,86,87.7,76,1.11,-0.7,0.65,-0.45,-0.5,0.61,5
284,277,75.5,67.2,71,0,12,0,4,0,0,0,75.5,79.2,71,0.4,0.08,-0.25,-0.12,-0.29,0.11,6
284,274,76,71.6,76,8,17.6,4,4,2,1,0,86,90.2,80,0.67,0.31,0.17,-0.3,0.19,0.86,4
284,277,68,63.1,72,3,11.8,4,4,0,0,0,71,74.9,76,1.02,0.54,-1.27,-0.18,-0.91,0.11,6
284,272,76.5,74.9,77,8,17.2,3,4,3,2,0,87.5,94.1,80,1.97,-0.16,-0.13,-0.32,-0.61,1.36,3
284,265,98.5,93.8,85,6,30.4,7,4,20,20,13,124.5,144.2,105,1,-0.22,1.93,0.4,2.11,3.11,1
284,271,84,78.9,80,3,18.2,3,4,5,4,2,92,101.1,85,-0.16,-0.07,0.92,0.92,1.77,1.61,2
284,271,80.5,78.6,77,0,14,0,4,5,4,2,85.5,96.6,79,-0.41,1.19,0.47,0.37,2.02,1.61,2
284,269,78,78.3,84,14,18,10,4,7,6,4,99,102.3,98,0.23,0.17,1.09,0.63,1.89,2.11,1
284,275,78.5,73,73,5,7.4,0,4,1,0,0,84.5,80.4,73,-0.04,-0.32,0.28,0.69,0.65,0.61,5
284,275,71.5,68.4,75,3,11.6,4,4,1,0,0,75.5,80,79,0.47,0.45,-1.4,1.08,0.14,0.61,5
284,279,73.5,65.6,63,3,19.2,3,4,0,0,0,76.5,84.8,66,0.35,-0.75,0.01,0,-0.74,-0.39,6
284,272,72,71.6,80,0,11.8,0,4,3,2,0,75,85.4,80,0.55,1.15,-0.75,0.41,0.81,1.36,3
284,274,77.5,74.1,71,6,24.6,7,4,2,1,0,85.5,99.7,78,0.5,-0.2,0.63,-0.07,0.36,0.86,4
284,278,74,66.2,68,3,13.6,3,4,0,0,0,77,79.8,71,0.21,-0.02,0.23,-0.55,-0.35,-0.14,6
284,271,81.5,78.8,79,5,12,0,4,5,4,2,91.5,94.8,81,1.76,-0.25,0.19,-0.09,-0.15,1.61,2
284,269,91.5,86.8,79,14,25.6,9,4,7,6,4,112.5,118.4,92,0.3,0.28,1.18,0.36,1.81,2.11,1
284,271,87,82.3,78,8,18.8,3,4,5,4,2,100,105.1,83,0.03,-0.36,1.09,0.85,1.58,1.61,2
284,273,82,77.3,72,3,24.4,3,4,2,1,0,87,102.7,75,0.41,0.95,0.02,-0.27,0.7,1.11,4
284,272,87,81.2,74,3,14.2,3,4,3,2,0,93,97.4,77,0.56,0.18,0.3,0.32,0.8,1.36,3
284,272,76.5,74.9,77,6,19.6,7,4,3,2,0,85.5,96.5,84,0.27,-0.11,1.05,0.15,1.09,1.36,3
284,277,67,64.1,70,0,6.4,0,4,0,0,0,67,70.5,70,0.74,-0.26,-0.38,0,-0.63,0.11,6
284,270,79.5,78.1,83,14,16.6,11,4,5,4,2,98.5,98.7,96,-0.24,-0.01,1.17,0.94,2.1,1.86,2
284,268,88.5,85.9,81,11,25.6,7,4,12,12,8,111.5,123.5,96,0.7,0.27,1.04,0.35,1.66,2.36,1
284,279,65.5,60.6,67,0,6.2,0,4,0,0,0,65.5,66.8,67,0.31,-0.12,-0.15,-0.43,-0.7,-0.39,6
