@relation PGA_Data_Finish_Encoded-weka.filters.unsupervised.attribute.NumericToNominal-R22-weka.filters.unsupervised.attribute.Remove-R3-15

@attribute hole_par numeric
@attribute strokes numeric
@attribute sg_putt numeric
@attribute sg_arg numeric
@attribute sg_app numeric
@attribute sg_ott numeric
@attribute sg_t2g numeric
@attribute sg_total numeric
@attribute Finish {1,2,3,4,5,6}

@data
284,285,1.36,0.85,-1.14,0.14,-0.15,1.2,3
284,285,0.53,-0.09,0.15,0.62,0.68,1.2,3
284,285,-0.19,1.19,-0.2,0.41,1.4,1.2,3
284,286,-0.31,-0.23,0.84,0.65,1.26,0.95,4
284,287,0.46,-0.24,0.71,-0.23,0.24,0.7,4
284,284,0.33,0.94,0.07,0.12,1.12,1.45,2
284,284,0.6,0.29,0.66,-0.11,0.85,1.45,2
284,293,0.05,-0.26,-0.95,0.36,-0.85,-0.8,6
284,291,-0.06,0.45,-0.28,-0.41,-0.23,-0.3,6
284,290,-0.43,0.34,-0.14,0.18,0.38,-0.05,6
284,285,-0.72,0.31,1.46,0.15,1.93,1.2,3
284,292,-0.43,0.79,-0.29,-0.62,-0.12,-0.55,6
284,289,0.85,-0.7,-0.1,0.15,-0.64,0.2,6
284,285,0.67,-0.24,0.68,0.09,0.53,1.2,3
284,282,0.37,0,1.09,0.49,1.58,1.95,1
284,288,0.39,-0.73,0.92,-0.12,0.07,0.45,5
284,292,0.57,-0.34,-0.55,-0.23,-1.11,-0.55,6
284,283,-0.5,0.45,1.21,0.55,2.2,1.7,2
284,290,-0.71,0.15,0.79,-0.28,0.66,-0.05,6
284,286,-0.19,0.61,0.6,-0.07,1.14,0.95,4
284,286,1.45,-0.08,-0.14,-0.28,-0.49,0.95,4
284,282,0.22,0.64,1.01,0.08,1.73,1.95,1
284,283,0.84,0.2,0.24,0.42,0.86,1.7,2
284,290,-0.35,0.06,-0.9,1.14,0.31,-0.05,6
284,279,0.29,0.5,1.38,0.53,2.41,2.7,1
284,288,0.77,-0.47,0.63,-0.47,-0.32,0.45,5
284,288,0.07,0.02,0.23,0.15,0.39,0.45,5
284,282,1.62,-0.79,0.48,0.64,0.33,1.95,1
284,285,0.55,0.76,-0.33,0.22,0.65,1.2,3
284,288,0.03,0.03,1.04,-0.65,0.42,0.45,5
284,285,0.55,1.05,0.09,-0.48,0.66,1.2,3
284,290,-0.58,0.05,0.27,0.21,0.53,-0.05,6
284,282,1.42,0.34,0.65,-0.45,0.53,1.95,1
284,292,-0.66,0.43,0.07,-0.38,0.12,-0.55,6
284,289,0.37,0.73,-0.99,0.1,-0.16,0.2,6
284,287,0.27,0.86,-1.1,0.68,0.43,0.7,4
280,281,0.52,0.71,1.4,-1.2,0.9,1.42,3
280,280,1.03,0.18,1.9,-1.44,0.64,1.67,2
280,271,0.67,0.16,1.92,1.18,3.25,3.92,1
280,282,-0.19,-0.15,1.06,0.46,1.36,1.17,3
280,275,0.94,0.43,1.43,0.12,1.98,2.92,1
280,280,-0.13,0.13,1.65,0.03,1.8,1.67,2
280,278,-0.36,-0.01,1.45,1.09,2.53,2.17,1
280,282,-0.27,0.78,0,0.65,1.44,1.17,3
280,290,-0.26,-1.28,0,0.71,-0.57,-0.83,6
280,280,0.6,0.38,-0.53,1.22,1.07,1.67,2
280,281,-0.23,-0.06,1.46,0.25,1.65,1.42,3
280,281,1.07,0.47,0.09,-0.22,0.35,1.42,3
280,282,1.12,-0.5,0.29,0.26,0.05,1.17,3
280,280,0.5,0.02,1.88,-0.74,1.17,1.67,2
280,282,1.6,-0.11,0.88,-1.2,-0.43,1.17,3
280,286,-0.96,0.01,0.82,0.3,1.13,0.17,6
280,284,0.33,-0.53,1.29,-0.41,0.34,0.67,5
280,283,1.68,0.53,-1.27,-0.02,-0.76,0.92,4
280,285,-0.76,0.23,0.85,0.1,1.19,0.42,6
280,289,0.08,1.28,-1.69,-0.25,-0.66,-0.58,6
280,292,-1.53,-0.42,-0.3,0.92,0.2,-1.33,6
280,282,1.18,-0.49,0.67,-0.2,-0.01,1.17,3
280,288,-0.1,-0.47,0.45,-0.21,-0.22,-0.33,6
280,286,-0.14,-0.17,-0.22,0.7,0.31,0.17,6
280,276,0.83,0.35,0.95,0.54,1.84,2.67,1
280,286,0.73,0.09,-0.29,-0.37,-0.56,0.17,6
280,287,-0.52,0.45,-0.29,0.28,0.44,-0.08,6
280,288,-0.05,-1.93,0.34,1.32,-0.28,-0.33,6
280,284,0.17,0.25,0.13,0.13,0.5,0.67,5
280,287,-0.89,-0.16,0.49,0.48,0.81,-0.08,6
280,280,0.33,0.25,1.23,-0.14,1.34,1.67,2
280,279,0.62,0.54,0.64,0.12,1.3,1.92,1
280,275,-0.39,1.04,1.64,0.63,3.31,2.92,1
280,284,-0.56,-0.24,0.96,0.51,1.23,0.67,5
280,283,-0.29,0.49,1.28,-0.57,1.21,0.92,4
280,289,-0.33,-0.31,-0.66,0.72,-0.25,-0.58,6
280,284,-0.15,1.05,-0.3,0.07,0.82,0.67,5
280,287,-1,0.56,0.61,-0.25,0.92,-0.08,6
280,279,0.39,-0.03,1.24,0.32,1.53,1.92,1
280,287,0.22,0.43,0.49,-1.22,-0.3,-0.08,6
280,288,0.57,-0.01,-1.33,0.44,-0.9,-0.33,6
280,286,0.56,-0.52,0.71,-0.57,-0.39,0.17,6
280,286,-0.1,0.81,0.06,-0.6,0.27,0.17,6
280,284,1.09,-0.6,-0.05,0.23,-0.42,0.67,5
280,284,-0.27,0.9,0.32,-0.28,0.94,0.67,5
280,282,1.3,-0.41,-0.34,0.62,-0.13,1.17,3
280,283,-0.04,-0.18,0.9,0.25,0.97,0.92,4
280,277,0.75,0.01,0.27,1.39,1.67,2.42,1
280,284,1.27,-0.13,0.4,-0.86,-0.6,0.67,5
280,282,-0.78,-0.24,1.66,0.53,1.95,1.17,3
280,282,-0.29,0.41,-0.62,1.67,1.46,1.17,3
280,282,0.59,-0.44,1.42,-0.4,0.58,1.17,3
280,283,2.03,-0.1,-0.11,-0.9,-1.11,0.92,4
280,279,0.1,0.81,1.22,-0.21,1.82,1.92,1
280,282,-1.38,1.52,0.6,0.43,2.55,1.17,3
280,272,0.34,-0.32,2.66,1,3.33,3.67,1
280,279,0.87,0.14,0.16,0.75,1.05,1.92,1
280,283,1.27,0.57,-0.53,-0.38,-0.35,0.92,4
280,292,-0.35,-0.21,-1.18,0.41,-0.98,-1.33,6
280,286,-0.02,-0.69,0.21,0.67,0.19,0.17,6
280,288,-0.01,0.93,-0.13,-1.11,-0.31,-0.33,6
280,280,1.25,0.06,0.13,0.23,0.42,1.67,2
280,280,1.05,0.93,0.16,-0.47,0.62,1.67,2
280,283,1.31,-0.3,0.75,-0.85,-0.39,0.92,4
280,290,-1.06,-0.44,0.14,0.53,0.23,-0.83,6
280,277,0.5,1.11,0.42,0.38,1.92,2.42,1
280,285,-0.03,0,0,0.46,0.45,0.42,6
280,278,1.07,0.29,1.34,-0.53,1.1,2.17,1
284,277,0.29,0.05,-1.26,0.39,-0.82,-0.53,6
284,270,-1.2,0.43,2.25,1,3.68,2.47,1
142,146,-0.24,0.55,0.97,-0.81,0.72,0.47,5
284,289,0.85,0.39,-0.33,0.07,0.12,0.97,3
284,284,0.25,0.35,0.26,0.62,1.22,1.47,2
284,277,-0.88,0.85,0.64,0.11,1.6,0.72,4
284,281,0.01,0,0.12,0.84,0.97,0.97,3
284,269,-0.61,0.03,1.75,0.3,2.08,1.47,2
284,286,0.73,0.06,0.15,0.53,0.75,1.47,2
284,273,0.57,0.25,-0.25,0.15,0.15,0.72,4
284,282,-2.41,0.4,1.03,0.95,2.38,-0.03,6
142,145,-0.98,-1.01,0.17,0.8,-0.04,-1.03,6
284,284,0.64,0.15,-0.03,-0.04,0.08,0.72,4
142,146,0,-0.93,1.8,-0.9,-0.03,-0.03,6
284,271,0.15,0.47,-0.29,0.89,1.07,1.22,2
284,282,-0.52,0.43,-0.46,0.28,0.24,-0.28,6
142,144,-0.66,-1.94,0.49,0.33,-1.12,-1.78,6
284,279,0.64,-0.28,1.61,0.5,1.83,2.47,1
284,281,0.37,0.39,-0.19,-0.84,-0.64,-0.28,6
142,145,0.64,-0.33,0.18,-0.02,-0.17,0.47,5
284,279,-1.05,-0.49,0.32,0.95,0.77,-0.28,6
284,288,-0.41,0.6,0.61,0.17,1.39,0.97,3
284,276,-0.6,-0.92,0.83,1.17,1.08,0.47,5
142,151,-0.04,0.01,0.42,0.34,0.76,0.72,4
284,270,-0.57,0.64,1.51,0.64,2.79,2.22,1
284,278,0.98,-0.57,-0.31,0.88,0,0.97,3
284,277,-0.2,-0.32,0.98,0.26,0.92,0.72,4
142,145,1.13,-0.12,0.33,-0.6,-0.4,0.72,4
142,147,0.4,-0.1,1.37,0.3,1.57,1.97,1
284,284,-0.02,0.15,1.08,0.77,1.99,1.97,1
142,145,0.8,0.38,-0.05,-0.16,0.17,0.97,3
142,143,-0.49,0.45,-0.31,0.32,0.47,-0.03,6
284,279,-0.6,0.38,0.48,0.46,1.32,0.72,4
284,279,0.67,-0.5,-0.53,-0.43,-1.45,-0.78,6
284,282,0.32,0.53,-0.32,-0.56,-0.35,-0.03,6
142,143,-0.43,-1.02,-0.19,0.61,-0.6,-1.03,6
284,274,0.11,0.03,-0.96,0.3,-0.63,-0.53,6
284,276,-0.62,-0.08,1.35,0.57,1.84,1.22,2
284,281,-0.29,0.57,-0.16,0.61,1.01,0.72,4
142,143,0.36,-0.32,-1.29,-0.52,-2.14,-1.78,6
284,279,1.19,1.06,-2.42,0.15,-1.22,-0.03,6
284,278,-1.4,0.37,0.61,1.13,2.12,0.72,4
284,275,0.58,0.83,0.45,0.35,1.64,2.22,1
142,143,-1.58,0.46,-0.13,0.23,0.55,-1.03,6
284,274,1.26,-0.21,0.17,0,-0.04,1.22,2
142,144,-0.44,0.65,-0.22,-0.52,-0.09,-0.53,6
284,276,0.58,0.31,-0.22,-0.7,-0.61,-0.03,6
142,148,0.71,0.07,0.5,0.45,1.01,1.72,2
284,278,-0.33,-0.08,0.86,0.02,0.81,0.47,5
284,282,0.81,0.11,-1.02,0.07,-0.84,-0.03,6
284,278,-0.29,0.76,-0.03,0.03,0.77,0.47,5
142,149,1.03,-0.25,-0.94,-1.11,-2.31,-1.28,6
287,286,0.68,-1,-0.77,0.11,-1.65,-0.98,6
287,285,0.18,-0.17,-0.05,0.56,0.34,0.52,5
215,215,-0.62,1.41,-1.59,0.8,0.62,0,6
287,285,0.17,1.21,0.41,-1.72,-0.1,0.07,5
287,280,-0.52,0.6,2.27,-1.78,1.1,0.57,3
287,287,1.29,0.96,-3.09,0.44,-1.68,-0.4,6
287,277,1.99,-0.05,0.1,0.48,0.53,2.52,1
287,277,2.16,-0.38,1.1,0.14,0.86,3.02,1
287,284,-0.11,2.74,-1.27,0.66,2.13,2.02,4
215,215,1.3,-1.8,-1.22,0.62,-2.4,-1.1,6
287,286,1.91,-2.36,-0.7,0.26,-2.81,-0.9,6
287,281,-1.21,-0.72,0.77,0.24,0.29,-0.93,3
287,278,1.42,-0.25,-0.91,-0.19,-1.34,0.07,2
287,286,0.34,-0.66,0.52,-2.1,-2.24,-1.9,6
287,282,-0.99,0.5,1.07,-0.01,1.56,0.57,3
287,285,0.63,0.66,0.52,-0.29,0.89,1.52,5
287,282,-1.21,0.73,0.01,0.49,1.23,0.03,3
287,289,-0.5,-0.87,1.34,-0.95,-0.47,-0.98,6
215,215,0.16,1.12,-0.35,-0.02,0.74,0.9,6
287,273,3.54,0,0.14,0.43,0.56,4.1,1
215,215,1.12,-0.03,0.37,0.59,0.93,2.06,6
215,215,-2.37,1.95,-1.18,-0.4,0.38,-2,6
287,272,0.88,-0.49,1.91,1.27,2.69,3.57,1
287,287,-0.1,-1.07,-1.23,-0.03,-2.33,-2.43,6
287,286,1.01,0.15,0.92,-1.01,0.06,1.07,6
287,278,0.04,1.24,0.81,-0.07,1.99,2.02,2
287,286,-2,-0.31,0.97,0.92,1.57,-0.43,6
215,215,0.74,2.27,-0.82,-0.13,1.32,2.06,6
287,279,1.22,1.18,-0.04,1.21,2.35,3.57,2
287,278,1.57,1.19,-0.18,-0.06,0.96,2.52,2
287,292,-0.17,0.07,-3.29,-0.09,-3.31,-3.48,6
287,282,0.83,-0.63,1.18,-0.3,0.25,1.07,3
215,215,2.71,-1.44,2.87,0.86,2.29,5,6
287,275,0.72,0.13,0.33,0.85,1.31,2.02,1
287,280,1.35,0.54,-0.25,0.89,1.18,2.52,3
287,278,1.5,0.98,2.42,0.13,3.53,5.02,2
215,215,3.28,-0.2,-0.58,0.4,-0.38,2.9,6
287,285,-0.63,0.06,0.18,0.49,0.73,0.1,5
287,279,1.06,-0.78,3.26,-0.02,2.46,3.52,2
287,281,0.8,0.42,1.63,-1.32,0.72,1.52,3
287,278,0.49,0.41,0.9,0.3,1.61,2.1,2
287,281,-1.68,0.08,0.7,0.5,1.29,-0.4,3
287,278,0.55,0.06,0.25,0.74,1.05,1.6,2
287,282,0.89,0.37,0.5,-0.73,0.13,1.02,3
287,280,-1.39,2.16,-1.15,0.45,1.46,0.07,3
287,289,-0.99,-0.28,-1.18,0.55,-0.91,-1.9,6
287,271,2.69,1.4,0.1,-0.68,0.83,3.52,1
287,285,-0.8,-0.66,2.55,-0.03,1.87,1.07,5
287,275,0.52,0.64,1.34,1.02,3,3.52,1
287,285,-0.3,-1.1,0.37,0.1,-0.63,-0.93,5
287,277,1.05,0.43,-0.04,0.66,1.05,2.1,1
287,290,-0.36,-0.88,-1.06,-0.18,-2.12,-2.48,6
215,215,-1.16,0.21,0.84,-0.84,0.22,-0.94,6
287,285,0.26,-1.07,-0.66,1.07,-0.66,-0.4,5
287,285,2.29,1.17,0.67,-1.52,0.31,2.6,5
287,280,1.27,-0.28,0.67,0.44,0.83,2.1,3
287,279,-1.87,0.29,0.94,-0.33,0.9,-0.98,2
287,284,-0.33,0.71,0.16,0.55,1.43,1.1,4
287,285,0.51,0.27,-0.28,0.57,0.56,1.07,5
287,283,0.06,0.03,0.92,0.59,1.54,1.6,4
287,284,0.26,1.32,0.21,-0.22,1.31,1.57,4
287,285,-0.28,-0.81,0.2,-0.04,-0.65,-0.93,5
287,288,0.11,0.24,1.2,-0.47,0.96,1.07,6
287,270,-0.45,0.31,4.67,0.07,5.05,4.6,1
287,288,0.69,0.12,-1.28,0.57,-0.59,0.1,6
284,278,1.05,0.51,-0.91,0.83,0.43,1.48,2
284,280,0.12,0.2,0.89,-0.23,0.85,0.98,4
284,283,0.11,-0.94,0.64,0.41,0.11,0.23,5
284,279,-0.33,0.32,0.98,0.26,1.56,1.23,3
284,284,-0.83,1.23,0.03,-0.45,0.81,-0.02,6
284,288,1.1,0.64,-1.22,-1.55,-2.12,-1.02,6
284,286,1.63,0.12,-1.55,-0.72,-2.15,-0.52,6
284,279,0.31,-0.18,0.07,1.02,0.92,1.23,3
284,282,0.94,-0.27,-0.56,0.36,-0.46,0.48,5
284,280,0.65,0,0.3,0.03,0.33,0.98,4
284,278,0.46,0.74,-0.02,0.3,1.02,1.48,2
284,282,0.38,-0.95,0.69,0.35,0.09,0.48,5
284,285,1.97,0.36,-1.1,-1.5,-2.25,-0.27,6
284,284,-0.28,-0.17,0.38,0.05,0.26,-0.02,6
284,277,-0.98,0.19,1.45,1.07,2.71,1.73,2
284,274,-0.07,0.08,1.02,1.45,2.54,2.48,1
284,278,0.26,0.14,1.54,-0.46,1.22,1.48,2
284,287,-0.08,0.03,-0.05,-0.68,-0.7,-0.77,6
284,284,-0.39,0.22,-0.6,0.75,0.36,-0.02,6
284,279,1.26,0.33,0.81,-1.17,-0.03,1.23,3
284,281,0.22,-0.22,0.92,-0.2,0.5,0.73,4
284,279,1.13,0.16,-0.05,-0.02,0.09,1.23,3
284,286,0.14,-0.49,-0.51,0.33,-0.67,-0.52,6
284,273,0.88,0.52,0.97,0.36,1.85,2.73,1
284,290,-0.81,-0.56,0.56,-0.71,-0.71,-1.52,6
284,283,-0.35,-0.92,1.12,0.37,0.57,0.23,5
284,284,-0.39,-0.47,0.54,0.29,0.36,-0.02,6
284,280,0.45,-0.31,0.9,-0.06,0.53,0.98,4
284,272,1.09,0.67,1.36,-0.15,1.88,2.98,1
284,270,0.42,0.81,1.39,0.85,3.06,3.48,1
284,281,0.13,-0.89,0.85,0.64,0.6,0.73,4
284,278,0.94,1.2,0.09,-0.76,0.54,1.48,2
284,275,0.72,0.13,-0.41,1.78,1.51,2.23,1
284,275,1.2,-0.62,1.2,0.44,1.02,2.23,1
284,279,-0.45,0.63,1.11,-0.06,1.68,1.23,3
284,278,1.07,2.21,-1.51,-0.29,0.41,1.48,2
284,279,-0.23,1.51,0.7,-0.75,1.46,1.23,3
284,283,-0.62,0.22,0.58,0.04,0.85,0.23,5
284,279,0.62,0,0.97,-0.36,0.61,1.23,3
284,287,-0.08,-0.05,-0.72,0.07,-0.7,-0.77,6
284,287,0.54,-0.83,-1.42,0.93,-1.31,-0.77,6
284,283,0.96,-0.39,-0.75,0.4,-0.74,0.23,5
284,282,0.72,-0.07,0.97,-1.14,-0.25,0.48,5
284,289,0.2,-0.6,-0.65,-0.22,-1.47,-1.27,6
284,289,-0.65,-0.76,-0.37,0.5,-0.62,-1.27,6
284,287,0.39,-0.62,0.24,-0.79,-1.17,-0.77,6
284,276,0.15,0.09,0.96,0.78,1.83,1.98,2
284,278,-0.32,0.08,0.52,1.2,1.8,1.48,2
284,270,0.62,1.09,1.55,0.22,2.86,3.48,1
284,284,0.29,0.24,-0.52,-0.04,-0.32,-0.02,6
284,276,0.48,1.27,0.26,-0.04,1.49,1.98,2
284,279,-0.8,0.18,0.57,1.28,2.02,1.23,3
284,281,0.14,-0.49,0.91,0.17,0.58,0.73,4
284,290,-0.08,-0.5,-0.83,-0.11,-1.44,-1.52,6
284,275,1.04,0.42,-0.3,1.07,1.19,2.23,1
284,299,-1.54,0.03,-0.3,-1.97,-2.23,-3.77,6
284,283,-1.08,-0.5,0.67,1.13,1.31,0.23,5
284,278,-0.01,0.3,1.25,-0.07,1.48,1.48,2
284,285,-1.52,0.21,0.34,0.69,1.24,-0.27,6
284,279,-0.02,-0.27,1,0.52,1.25,1.23,3
284,277,0.23,0.27,0.78,0.45,1.5,1.73,2
284,280,1.39,-0.51,0.36,-0.27,-0.41,0.98,4
284,277,1.49,0.01,0.66,-0.43,0.23,1.73,2
288,287,0.98,-0.01,-0.5,1.07,0.56,1.54,1
288,297,1.16,-1.1,-0.33,-0.08,-1.51,-0.35,6
288,294,0.14,-0.16,-0.64,-0.35,-1.16,-1.02,5
288,296,-0.45,-0.56,0.1,-0.23,-0.68,-1.13,6
288,291,0.52,0.1,0.78,-0.2,0.68,1.21,3
288,291,0.04,-0.3,1.67,0.13,1.5,1.54,3
288,293,-0.29,-0.26,-0.53,0.4,-0.39,-0.69,5
288,304,-0.43,0.1,0.33,-0.45,-0.03,-0.46,6
288,287,-0.4,0.82,0.09,0.47,1.38,0.98,1
288,282,0.24,0.4,0.81,-0.25,0.96,1.21,1
288,294,0.57,-0.37,0.51,-0.72,-0.59,-0.02,5
288,292,-0.67,0.88,-0.57,0.23,0.55,-0.13,4
288,295,0.72,0.46,-0.76,0.12,-0.18,0.54,6
288,293,0.03,-0.07,-0.09,0.66,0.51,0.54,5
288,289,1.46,-0.11,0.03,-0.39,-0.48,0.98,2
288,289,-0.24,0.42,2.02,-0.22,2.22,1.98,2
288,294,0.24,0.32,1.2,-1.11,0.41,0.65,5
288,292,1.02,-1.45,0.47,0.16,-0.82,0.21,4
288,290,0.24,-0.37,0.51,0.49,0.64,0.87,2
288,295,-0.35,1.5,-0.27,0.1,1.33,0.98,6
288,292,0.03,0.5,0.17,0.5,1.18,1.21,4
288,285,1.11,0.95,0.54,-0.4,1.09,2.21,1
288,300,-0.09,-0.28,-1.49,-0.16,-1.93,-2.02,6
288,290,0.88,0.36,0.24,0.84,1.44,2.31,2
288,292,0.47,-0.01,0.02,-1.16,-1.15,-0.69,4
288,293,-0.69,0.27,0.7,0.59,1.56,0.87,5
288,293,0.98,-0.14,-0.39,0.2,-0.33,0.65,5
288,288,1.51,0.36,0.45,0.23,1.03,2.54,2
288,292,-0.77,-0.26,0.08,0.27,0.09,-0.69,4
288,286,0.9,-0.04,0.25,0.11,0.31,1.21,1
288,295,-0.09,0.69,-1.72,-0.34,-1.37,-1.46,6
288,293,0.75,0.6,-0.12,0.08,0.56,1.31,5
288,294,-0.41,0.04,0.88,0.13,1.05,0.65,5
288,286,0.07,0.8,0.51,0.95,2.25,2.31,1
288,287,0.29,0.16,1.46,0.4,2.02,2.31,1
288,291,0.06,-0.69,0.65,0.86,0.82,0.87,3
288,292,0.12,0.08,-0.76,0.44,-0.24,-0.13,4
288,300,0.2,0.32,-0.68,-0.3,-0.66,-0.46,6
288,290,-0.04,0.21,1.08,0.62,1.92,1.87,2
288,285,1.56,0.63,1.39,-0.37,1.65,3.21,1
288,283,0.1,0.57,1.6,-0.06,2.11,2.21,1
288,292,0.34,-0.3,0.76,-0.14,0.31,0.65,4
288,292,-0.83,-0.38,0.51,0.35,0.48,-0.35,4
288,291,0.43,-0.45,1.09,0.14,0.78,1.21,3
288,284,0.55,0.18,1.04,0.11,1.33,1.87,1
288,292,0.1,0.36,-0.64,0.49,0.22,0.31,4
288,292,2.48,0.01,0.31,-0.15,0.17,2.65,4
288,287,-0.65,0.12,1.79,0.28,2.19,1.54,1
288,297,0.63,-0.05,0.21,-0.14,0.02,0.65,6
288,297,1.04,-0.55,-0.93,-0.25,-1.73,-0.69,6
288,294,1.42,-0.26,-0.6,0.43,-0.43,0.98,5
288,287,0.23,1.1,0.5,-0.85,0.75,0.98,1
288,294,-1.11,-0.19,1.08,0.77,1.65,0.54,5
288,292,0.22,-0.33,1.31,-1.55,-0.58,-0.35,4
288,290,-0.84,0.34,0.51,0.2,1.05,0.21,2
288,294,1.34,0.14,1.55,0.5,2.2,3.54,5
288,291,-0.98,1.17,-0.28,0.96,1.86,0.88,3
288,290,1.06,0.19,-0.36,0.43,0.25,1.31,2
288,288,0.1,0.93,-0.09,0.04,0.88,0.98,2
288,299,0.21,-0.69,0.03,-0.57,-1.23,-1.02,6
288,299,-0.85,-0.05,-1.13,0.24,-0.94,-1.79,6
288,291,0.58,-0.37,0.93,-0.15,0.4,0.98,3
288,290,0.1,1.03,-0.53,0.95,1.44,1.54,2
288,294,0.21,-0.67,0.02,-0.91,-1.56,-1.35,5
280,275,0.63,-0.38,-1.29,0.73,-0.94,-0.32,6
280,273,-0.75,-0.85,1.43,0.35,0.93,0.18,6
140,137,1.1,-0.79,-1.22,0.46,-1.55,-0.44,6
280,270,0.31,0.25,0.15,0.23,0.63,0.93,4
280,268,1.22,0.32,-0.22,0.11,0.21,1.43,2
280,272,1.21,-0.74,0.63,-0.67,-0.78,0.43,5
280,260,0.66,0.88,1.1,0.79,2.77,3.43,1
280,275,0.27,0.38,-0.2,-0.76,-0.58,-0.32,6
280,268,-0.32,0.42,0.02,1.31,1.75,1.43,2
140,136,1.75,-0.63,-0.65,-0.91,-2.19,-0.44,6
280,271,-0.19,-0.44,0.74,0.57,0.87,0.68,5
140,136,0.07,-0.36,-0.31,-0.52,-1.18,-1.11,6
280,271,-0.36,0.09,0,0.95,1.04,0.68,5
140,136,0.72,-1.21,-0.34,0.05,-1.49,-0.78,6
140,136,-0.59,-0.4,0.26,0.29,0.15,-0.44,6
280,270,0.83,0.06,-0.3,0.34,0.1,0.93,4
280,268,0.26,0.04,0.63,0.51,1.17,1.43,2
140,136,0.77,0.01,-0.92,-0.31,-1.22,-0.44,6
280,268,0.06,-0.36,1.15,0.58,1.37,1.43,2
280,270,-0.06,0.33,0.28,0.38,0.99,0.93,4
280,260,1.4,0.51,1.69,-0.18,2.03,3.43,1
280,270,1.53,0.45,-0.28,-0.76,-0.6,0.93,4
280,266,0.62,-0.21,1.04,0.47,1.31,1.93,1
280,268,-1.35,0.5,1.15,1.13,2.79,1.43,2
280,273,-1.85,0.85,0.38,0.81,2.04,0.18,6
280,267,0.63,-0.09,0.31,0.83,1.06,1.68,1
280,268,1.16,0.08,-0.79,0.98,0.27,1.43,2
280,267,-0.47,0.07,1.48,0.59,2.15,1.68,1
280,269,-0.71,0.2,1.27,0.42,1.89,1.18,3
280,276,-0.17,-0.14,-0.48,0.22,-0.4,-0.57,6
140,137,-0.48,-1.03,-0.42,0.48,-0.96,-1.44,6
280,270,0.56,0.07,0.59,-0.28,0.38,0.93,4
280,267,0.55,0.8,0.39,-0.06,1.13,1.68,1
280,266,0.56,0.5,-0.05,0.92,1.38,1.93,1
280,271,0.51,-0.43,0.24,0.36,0.17,0.68,5
280,268,-0.13,0.39,-0.14,1.31,1.56,1.43,2
280,272,0.31,0.26,0.42,-0.56,0.12,0.43,5
280,265,0.75,-0.08,0.2,1.31,1.43,2.18,1
280,269,0.43,0.16,1.22,-0.62,0.76,1.18,3
280,270,0.33,-0.05,0.52,0.13,0.6,0.93,4
280,268,0.04,-0.47,1.33,0.53,1.4,1.43,2
280,269,0.55,0.46,1.12,-0.95,0.64,1.18,3
280,272,0.64,-0.48,-0.15,0.43,-0.2,0.43,5
280,268,0.42,0.13,0.5,0.38,1.01,1.43,2
280,273,0.09,-0.35,0.63,-0.19,0.09,0.18,6
280,268,1.01,0.15,-0.15,0.42,0.42,1.43,2
280,269,0.07,0.55,-0.05,0.61,1.11,1.18,3
280,273,-1.62,0.18,0.98,0.64,1.8,0.18,6
280,279,0.2,-0.57,-1.37,0.43,-1.52,-1.32,6
280,273,-0.72,0.83,0.52,-0.45,0.9,0.18,6
140,136,-0.64,1.25,-0.39,-1,-0.14,-0.78,6
140,137,-0.42,-0.14,0.09,-0.64,-0.69,-1.11,6
280,273,1.51,0.06,-0.43,-0.96,-1.33,0.18,6
280,270,-1.04,0.39,1.37,0.22,1.98,0.93,4
140,137,-0.27,0.25,-0.8,-0.62,-1.17,-1.44,6
280,268,-0.11,0.68,0.35,0.51,1.54,1.43,2
140,136,-1.63,-0.23,0.41,-0.99,-0.82,-2.44,6
280,271,-0.39,0.03,0.67,0.37,1.07,0.68,5
280,264,0.79,1.6,-0.62,0.67,1.65,2.43,1
140,135,-0.87,-0.37,0.02,0.11,-0.24,-1.11,6
280,269,1.13,0.61,0.38,-0.94,0.05,1.18,3
280,271,1.22,0.33,-0.6,-0.27,-0.54,0.68,5
280,268,0.61,-0.32,0.55,0.59,0.82,1.43,2
280,272,-0.11,0.66,0.04,-0.14,0.55,0.43,5
280,274,1.87,-0.95,0.26,-1.25,-1.93,-0.07,6
280,274,-0.42,-0.42,0.43,0.35,0.35,-0.07,6
280,274,0.17,0.04,0.85,-1.13,-0.23,-0.07,6
280,272,0.32,0.09,-0.16,0.18,0.12,0.43,5
280,272,0.9,0.52,-1.04,0.06,-0.46,0.43,5
140,137,-2.33,0.71,0.23,-0.05,0.88,-1.44,6
280,268,0.81,-0.2,1.13,-0.31,0.63,1.43,2
280,268,-1.06,0.78,1.3,0.41,2.49,1.43,2
280,261,1.64,0.69,0.65,0.2,1.55,3.18,1
280,267,0.28,0.07,1.29,0.04,1.4,1.68,1
282,271,-0.36,0.29,1.18,-0.23,1.25,0.88,1
282,280,1.1,-1.05,-0.62,-0.22,-1.89,-0.78,6
142,140,-0.06,-1.45,0.06,-0.29,-1.69,-1.75,6
142,140,-0.13,-0.12,-1.09,1.09,-0.12,-0.25,6
282,275,-0.71,-0.24,0.68,0.5,0.94,0.23,4
142,140,-0.23,-0.93,-1.17,0.58,-1.52,-1.75,6
282,275,0.07,0.42,-0.17,0.56,0.81,0.88,4
282,282,-0.08,0.32,-1.16,-0.85,-1.69,-1.77,6
282,274,-0.72,0.23,1.19,0.2,1.62,0.9,3
